"date","site.id","site.name","elev","long","lat","value","se.fit","df","residual.scale","modern","anom"
-1050,1706,"Molas Pass Bog",3220,-107.6975,37.737778,13.0805352391904,0.175657958314866,NA,NA,11.9695661765016,1.11096906268881
-1050,1710,"Montezuma Well",1081,-111.75225,34.6492,17.7989573440674,0.975281336912843,NA,NA,27.6196891854516,-9.82073184138425
-1050,1905,"Posy Lake",2653,-111.696035,37.93746,15.7932712384129,0.913317018143011,NA,NA,17.8387898608811,-2.04551862246826
-1050,1906,"Potato Lake",2205,-111.345278,34.462222,17.0272050011656,0.749569347728204,NA,NA,20.0492682311326,-3.02206322996703
-1050,13683,"Purple Lake",3226,-111.57115,38.07438,10.6640956673314,0.354925345489305,NA,NA,12.5737202900019,-1.90962462267052
-1050,2260,"San Agustin Plains",2069,-108.25,33.866667,20.6155529204876,0.145770953260704,NA,NA,19.9752107816903,0.640342138797351
-1050,10191,"Stewart Bog",3115,-105.722,35.832,13.205033972989,0.636063900699055,NA,NA,14.2835486975491,-1.07851472456016
-1050,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.0172267283318,0.595662609323689,NA,NA,19.3559562990219,-1.33872957069011
-1050,2785,"Twin Lakes",3290,-108.10256,37.46906,12.5107801573746,0.507345727547063,NA,NA,12.8224446510285,-0.311664493653893
-950,9814,"Alpine Pond",3200,-112.82446,37.63632,11.2087348878481,0.426033656925956,NA,NA,12.8912502062506,-1.68251531840244
-950,10000,"Bear Lake",2778,-112.147175,36.371125,14.7142846047723,0.867888885628638,NA,NA,16.2237048759651,-1.5094202711928
-950,244,"Bechan Cave",1280,-110.866666666667,37.3666666666667,21.4731141114413,0.218849208070517,NA,NA,28.2204170358259,-6.74730292438463
-950,246,"Beef Pasture",3060,-108.160375,37.473105,14.3245386204273,3.8991849314626,NA,NA,14.5692096134051,-0.244670992977765
-950,339,"Cascade Fen [Engineer Mountain Bog]",2690,-107.808675,37.647645,12.8809978732257,0.803285045165079,NA,NA,14.7509228877298,-1.8699250145041
-950,13680,"Chihuahueños Bog",2925,-106.510525,36.047665,14.8923632635258,1.35499669925452,NA,NA,14.9605067041334,-0.068143440607578
-950,486,"Columbine Ranch Fen",2694,-107.81571,37.60664,13.3600729268969,0.28468163621295,NA,NA,14.6372041138629,-1.27713118696602
-950,2957,"Como Lake",3523,-105.514165,37.569525,13.328558135855,0.772185974899076,NA,NA,9.55612818064036,3.77242995521468
-950,504,"Crane Lake",2590,-112.148895,36.52986,15.1981949757898,0.402345473772474,NA,NA,16.989092583515,-1.79089760772522
-950,11617,"Cumbres Bog",3100,-106.45052,37.021745,17.8667073552267,1.6176526637143,NA,NA,13.566567650834,4.30013970439273
-950,982,"Hay Lake",2780,-109.425,34,19.9322847215319,0.396543174677462,NA,NA,14.5992815863824,5.33300313514952
-950,2955,"Head Lake",2300,-105.740635,37.71109,14.3264992713619,0.876831271196471,NA,NA,18.0169064960871,-3.6904072247252
-950,23930,"Hermit Lake",3450,-105.63166,38.08806,10.2277577479075,0.779662401628802,NA,NA,9.66606600072523,0.561691747182238
-950,13486,"Hunters Lake",3516,-106.843695,37.611035,11.6258315700968,0.294931147953216,NA,NA,10.853368062921,0.77246350717582
-950,10061,"Lake Emma",3740,-107.61537,37.902105,22.9743922105674,9.7137134882669,NA,NA,8.68493573175105,14.2894564788164
-950,9830,"Lowder Creek Bog",3127,-112.792245,37.67214,12.9999205404007,0.159616720695339,NA,NA,12.8462329737844,0.153687566616378
-950,1705,"Molas Lake",3200,-107.682735,37.74759,11.3407662357394,0.280499819551541,NA,NA,11.890517896094,-0.549751660354598
-950,1706,"Molas Pass Bog",3220,-107.6975,37.737778,13.0391228477776,0.1799253072747,NA,NA,11.9695661765016,1.06955667127595
-950,1710,"Montezuma Well",1081,-111.75225,34.6492,19.5510023912297,0.957211950657856,NA,NA,27.6196891854516,-8.06868679422193
-950,1905,"Posy Lake",2653,-111.696035,37.93746,15.6408485108639,0.778379535045574,NA,NA,17.8387898608811,-2.1979413500172
-950,1906,"Potato Lake",2205,-111.345278,34.462222,16.9897107245475,0.693718716066578,NA,NA,20.0492682311326,-3.05955750658507
-950,13683,"Purple Lake",3226,-111.57115,38.07438,10.6824485553026,0.360799640186456,NA,NA,12.5737202900019,-1.89127173469922
-950,2260,"San Agustin Plains",2069,-108.25,33.866667,20.5857993639792,0.147812780116257,NA,NA,19.9752107816903,0.610588582288901
-950,10191,"Stewart Bog",3115,-105.722,35.832,12.3774282594713,0.463679913440592,NA,NA,14.2835486975491,-1.9061204380778
-950,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.1615624355239,0.453505645767793,NA,NA,19.3559562990219,-1.19439386349794
-950,2785,"Twin Lakes",3290,-108.10256,37.46906,13.207316610555,0.501911238287115,NA,NA,12.8224446510285,0.384871959526475
-850,9814,"Alpine Pond",3200,-112.82446,37.63632,11.6508853982441,0.41603413568862,NA,NA,12.8912502062506,-1.24036480800643
-850,10000,"Bear Lake",2778,-112.147175,36.371125,14.2947804727413,0.961365839439209,NA,NA,16.2237048759651,-1.92892440322382
-850,244,"Bechan Cave",1280,-110.866666666667,37.3666666666667,21.4580534451952,0.22600648265588,NA,NA,28.2204170358259,-6.76236359063075
-850,246,"Beef Pasture",3060,-108.160375,37.473105,14.8504582686499,5.0484584396831,NA,NA,14.5692096134051,0.281248655244775
-850,339,"Cascade Fen [Engineer Mountain Bog]",2690,-107.808675,37.647645,12.803125001558,0.754931023454623,NA,NA,14.7509228877298,-1.94779788617172
-850,13680,"Chihuahueños Bog",2925,-106.510525,36.047665,15.3546275315958,1.42203586130594,NA,NA,14.9605067041334,0.394120827462398
-850,486,"Columbine Ranch Fen",2694,-107.81571,37.60664,13.4539297479576,0.278077820082913,NA,NA,14.6372041138629,-1.1832743659053
-850,2957,"Como Lake",3523,-105.514165,37.569525,13.585109064591,0.767528807953843,NA,NA,9.55612818064036,4.0289808839506
-850,504,"Crane Lake",2590,-112.148895,36.52986,15.281901450424,0.406960469397481,NA,NA,16.989092583515,-1.70719113309104
-850,11617,"Cumbres Bog",3100,-106.45052,37.021745,17.3288302390929,1.85892584874577,NA,NA,13.566567650834,3.76226258825894
-850,982,"Hay Lake",2780,-109.425,34,20.0343523868861,0.39008616825375,NA,NA,14.5992815863824,5.43507080050374
-850,2955,"Head Lake",2300,-105.740635,37.71109,13.7681846220167,0.994761168289905,NA,NA,18.0169064960871,-4.24872187407042
-850,23930,"Hermit Lake",3450,-105.63166,38.08806,10.2287906961339,1.24587952178485,NA,NA,9.66606600072523,0.562724695408722
-850,13486,"Hunters Lake",3516,-106.843695,37.611035,11.6666056579844,0.295103078044312,NA,NA,10.853368062921,0.813237595063478
-850,10061,"Lake Emma",3740,-107.61537,37.902105,23.0767244144217,10.5846992378682,NA,NA,8.68493573175105,14.3917886826707
-850,9830,"Lowder Creek Bog",3127,-112.792245,37.67214,12.9230024935154,0.157781632315545,NA,NA,12.8462329737844,0.0767695197310783
-850,1705,"Molas Lake",3200,-107.682735,37.74759,11.434480920365,0.322419217598685,NA,NA,11.890517896094,-0.456036975728956
-850,1706,"Molas Pass Bog",3220,-107.6975,37.737778,12.9727782069685,0.180146176592502,NA,NA,11.9695661765016,1.00321203046687
-850,1710,"Montezuma Well",1081,-111.75225,34.6492,21.1065063986928,0.942266826408194,NA,NA,27.6196891854516,-6.5131827867588
-850,1905,"Posy Lake",2653,-111.696035,37.93746,15.4434810933389,0.694475896009883,NA,NA,17.8387898608811,-2.39530876754224
-850,1906,"Potato Lake",2205,-111.345278,34.462222,17.2317333252468,0.327264415526977,NA,NA,20.0492682311326,-2.81753490588586
-850,13683,"Purple Lake",3226,-111.57115,38.07438,10.7727418658133,0.359477101527647,NA,NA,12.5737202900019,-1.80097842418857
-850,2260,"San Agustin Plains",2069,-108.25,33.866667,20.5486292614497,0.148925544561591,NA,NA,19.9752107816903,0.573418479759443
-850,10191,"Stewart Bog",3115,-105.722,35.832,11.544920518935,0.574282015687668,NA,NA,14.2835486975491,-2.73862817861409
-850,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.3554974112286,0.367852500694361,NA,NA,19.3559562990219,-1.0004588877933
-850,2785,"Twin Lakes",3290,-108.10256,37.46906,13.2106969892186,0.476022457588609,NA,NA,12.8224446510285,0.388252338190151
-750,9814,"Alpine Pond",3200,-112.82446,37.63632,11.6920312295062,0.417181631934322,NA,NA,12.8912502062506,-1.19921897674439
-750,10000,"Bear Lake",2778,-112.147175,36.371125,13.8203114505412,1.01793058119889,NA,NA,16.2237048759651,-2.40339342542389
-750,244,"Bechan Cave",1280,-110.866666666667,37.3666666666667,21.439596638775,0.237589819573499,NA,NA,28.2204170358259,-6.78082039705093
-750,246,"Beef Pasture",3060,-108.160375,37.473105,14.6045335665435,5.44791732641671,NA,NA,14.5692096134051,0.0353239531384109
-750,339,"Cascade Fen [Engineer Mountain Bog]",2690,-107.808675,37.647645,12.3096434357678,0.411395434760345,NA,NA,14.7509228877298,-2.441279451962
-750,13680,"Chihuahueños Bog",2925,-106.510525,36.047665,16.1534036173251,1.44979071115097,NA,NA,14.9605067041334,1.19289691319176
-750,486,"Columbine Ranch Fen",2694,-107.81571,37.60664,13.3393557627143,0.286555731378174,NA,NA,14.6372041138629,-1.29784835114863
-750,2957,"Como Lake",3523,-105.514165,37.569525,13.796568941272,0.754534979150736,NA,NA,9.55612818064036,4.24044076063166
-750,504,"Crane Lake",2590,-112.148895,36.52986,15.34604474011,0.408710918384183,NA,NA,16.989092583515,-1.64304784340503
-750,11617,"Cumbres Bog",3100,-106.45052,37.021745,16.045102109207,1.73422407614925,NA,NA,13.566567650834,2.47853445837301
-750,982,"Hay Lake",2780,-109.425,34,20.1414777638406,0.376364474489506,NA,NA,14.5992815863824,5.54219617745819
-750,2955,"Head Lake",2300,-105.740635,37.71109,13.2245543023154,1.06651172094755,NA,NA,18.0169064960871,-4.79235219377169
-750,23930,"Hermit Lake",3450,-105.63166,38.08806,10.232514313323,1.43794288524506,NA,NA,9.66606600072523,0.566448312597799
-750,13486,"Hunters Lake",3516,-106.843695,37.611035,11.5947023959457,0.293039050021515,NA,NA,10.853368062921,0.741334333024742
-750,10061,"Lake Emma",3740,-107.61537,37.902105,23.1470899695691,11.4113561968904,NA,NA,8.68493573175105,14.4621542378181
-750,9830,"Lowder Creek Bog",3127,-112.792245,37.67214,12.87695241476,0.152348226764339,NA,NA,12.8462329737844,0.0307194409756413
-750,1705,"Molas Lake",3200,-107.682735,37.74759,11.5114100113028,0.311812129545856,NA,NA,11.890517896094,-0.379107884791228
-750,1706,"Molas Pass Bog",3220,-107.6975,37.737778,12.9007545516961,0.175918127359364,NA,NA,11.9695661765016,0.931188375194443
-750,1710,"Montezuma Well",1081,-111.75225,34.6492,21.6868090448463,0.975543154525646,NA,NA,27.6196891854516,-5.93288014060528
-750,1905,"Posy Lake",2653,-111.696035,37.93746,15.2007985261382,0.70198377047334,NA,NA,17.8387898608811,-2.63799133474297
-750,1906,"Potato Lake",2205,-111.345278,34.462222,17.1768633243007,0.248883851067805,NA,NA,20.0492682311326,-2.8724049068319
-750,13683,"Purple Lake",3226,-111.57115,38.07438,10.9026706166114,0.35384200237821,NA,NA,12.5737202900019,-1.67104967339042
-750,2260,"San Agustin Plains",2069,-108.25,33.866667,20.5061347745417,0.148632245784675,NA,NA,19.9752107816903,0.530923992851395
-750,10191,"Stewart Bog",3115,-105.722,35.832,11.4023925790622,0.502379328062944,NA,NA,14.2835486975491,-2.88115611848694
-750,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.5823642440641,0.366729702668907,NA,NA,19.3559562990219,-0.773592054957795
-750,2785,"Twin Lakes",3290,-108.10256,37.46906,12.7326254080516,0.394514729877356,NA,NA,12.8224446510285,-0.0898192429768887
-650,9814,"Alpine Pond",3200,-112.82446,37.63632,12.2294848379205,0.42049463403528,NA,NA,12.8912502062506,-0.661765368330022
-650,10000,"Bear Lake",2778,-112.147175,36.371125,13.3548899322772,1.01838276726877,NA,NA,16.2237048759651,-2.86881494368799
-650,244,"Bechan Cave",1280,-110.866666666667,37.3666666666667,21.4106980749373,0.274605147868599,NA,NA,28.2204170358259,-6.80971896088865
-650,246,"Beef Pasture",3060,-108.160375,37.473105,14.7431595186326,1.36282393111931,NA,NA,14.5692096134051,0.173949905227483
-650,339,"Cascade Fen [Engineer Mountain Bog]",2690,-107.808675,37.647645,13.3715646078441,0.802490760876737,NA,NA,14.7509228877298,-1.37935827988564
-650,13680,"Chihuahueños Bog",2925,-106.510525,36.047665,16.8946593015048,1.38402723091786,NA,NA,14.9605067041334,1.93415259737143
-650,486,"Columbine Ranch Fen",2694,-107.81571,37.60664,13.1222394173147,0.279598147760724,NA,NA,14.6372041138629,-1.51496469654818
-650,2957,"Como Lake",3523,-105.514165,37.569525,13.9453756012635,0.738826308034745,NA,NA,9.55612818064036,4.38924742062317
-650,504,"Crane Lake",2590,-112.148895,36.52986,15.3890605208352,0.408197393086577,NA,NA,16.989092583515,-1.60003206267985
-650,11617,"Cumbres Bog",3100,-106.45052,37.021745,13.7538660597109,1.89611112224434,NA,NA,13.566567650834,0.187298408876941
-650,982,"Hay Lake",2780,-109.425,34,20.2526936781809,0.356248232366245,NA,NA,14.5992815863824,5.65341209179856
-650,2955,"Head Lake",2300,-105.740635,37.71109,12.7474796438889,1.06416383684459,NA,NA,18.0169064960871,-5.26942685219819
-650,23930,"Hermit Lake",3450,-105.63166,38.08806,10.2156006665458,1.2446319304395,NA,NA,9.66606600072523,0.549534665820609
-650,13486,"Hunters Lake",3516,-106.843695,37.611035,11.4836953730122,0.292529030435506,NA,NA,10.853368062921,0.63032731009122
-650,10061,"Lake Emma",3740,-107.61537,37.902105,23.1866188388481,12.1868667799847,NA,NA,8.68493573175105,14.501683107097
-650,9830,"Lowder Creek Bog",3127,-112.792245,37.67214,12.8795497235049,0.150503313676101,NA,NA,12.8462329737844,0.033316749720564
-650,1705,"Molas Lake",3200,-107.682735,37.74759,11.4678987204991,0.245436026593997,NA,NA,11.890517896094,-0.422619175594873
-650,1706,"Molas Pass Bog",3220,-107.6975,37.737778,12.8416698509364,0.176401697446853,NA,NA,11.9695661765016,0.872103674434792
-650,1710,"Montezuma Well",1081,-111.75225,34.6492,21.4392790561248,0.914883695680524,NA,NA,27.6196891854516,-6.18041012932684
-650,1905,"Posy Lake",2653,-111.696035,37.93746,14.922198286012,0.768490828004825,NA,NA,17.8387898608811,-2.9165915748691
-650,1906,"Potato Lake",2205,-111.345278,34.462222,17.2467938628146,0.364384885213612,NA,NA,20.0492682311326,-2.80247436831799
-650,13683,"Purple Lake",3226,-111.57115,38.07438,11.0388399137139,0.362625416833923,NA,NA,12.5737202900019,-1.534880376288
-650,2260,"San Agustin Plains",2069,-108.25,33.866667,20.4604080648974,0.146894890937628,NA,NA,19.9752107816903,0.485197283207174
-650,10191,"Stewart Bog",3115,-105.722,35.832,14.5512887817935,0.78077977475115,NA,NA,14.2835486975491,0.267740084244425
-650,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.7872777667203,0.355931042554498,NA,NA,19.3559562990219,-0.568678532301572
-650,2785,"Twin Lakes",3290,-108.10256,37.46906,12.3632013824859,0.383459859801051,NA,NA,12.8224446510285,-0.459243268542538
-550,9814,"Alpine Pond",3200,-112.82446,37.63632,12.3295627903876,0.426040714372225,NA,NA,12.8912502062506,-0.561687415862915
-550,10000,"Bear Lake",2778,-112.147175,36.371125,12.9625283120538,0.967021196591935,NA,NA,16.2237048759651,-3.26117656391133
-550,244,"Bechan Cave",1280,-110.866666666667,37.3666666666667,21.3708636820628,0.325086568345376,NA,NA,28.2204170358259,-6.8495533537631
-550,246,"Beef Pasture",3060,-108.160375,37.473105,14.1616627595307,6.46481227204195,NA,NA,14.5692096134051,-0.40754685387437
-550,339,"Cascade Fen [Engineer Mountain Bog]",2690,-107.808675,37.647645,13.8211460051993,1.58521438078112,NA,NA,14.7509228877298,-0.929776882530446
-550,13680,"Chihuahueños Bog",2925,-106.510525,36.047665,17.1998904216426,1.47200904004049,NA,NA,14.9605067041334,2.23938371750919
-550,486,"Columbine Ranch Fen",2694,-107.81571,37.60664,12.9532185483167,0.285524966166929,NA,NA,14.6372041138629,-1.68398556554621
-550,2957,"Como Lake",3523,-105.514165,37.569525,14.0139668799308,0.729261771710962,NA,NA,9.55612818064036,4.4578386992904
-550,504,"Crane Lake",2590,-112.148895,36.52986,15.4093844685868,0.406689585278258,NA,NA,16.989092583515,-1.57970811492822
-550,11617,"Cumbres Bog",3100,-106.45052,37.021745,12.1915485462872,1.70516275182342,NA,NA,13.566567650834,-1.37501910454678
-550,982,"Hay Lake",2780,-109.425,34,20.3670329556929,0.331345437727232,NA,NA,14.5992815863824,5.7677513693105
-550,2955,"Head Lake",2300,-105.740635,37.71109,12.3888319783678,0.988521879508127,NA,NA,18.0169064960871,-5.62807451771931
-550,23930,"Hermit Lake",3450,-105.63166,38.08806,10.1547218228914,0.775022249966829,NA,NA,9.66606600072523,0.488655822166198
-550,13486,"Hunters Lake",3516,-106.843695,37.611035,11.3809650809545,0.298871462351521,NA,NA,10.853368062921,0.527597018033555
-550,10061,"Lake Emma",3740,-107.61537,37.902105,23.1964409850971,12.9050009981232,NA,NA,8.68493573175105,14.5115052533461
-550,9830,"Lowder Creek Bog",3127,-112.792245,37.67214,12.9300057449685,0.152878095258444,NA,NA,12.8462329737844,0.0837727711841012
-550,1705,"Molas Lake",3200,-107.682735,37.74759,11.3086483935568,0.288907358180079,NA,NA,11.890517896094,-0.581869502537149
-550,1706,"Molas Pass Bog",3220,-107.6975,37.737778,12.8029501413966,0.180466877792271,NA,NA,11.9695661765016,0.833383964895004
-550,1710,"Montezuma Well",1081,-111.75225,34.6492,20.6839498818711,0.965359780694574,NA,NA,27.6196891854516,-6.93573930358058
-550,1905,"Posy Lake",2653,-111.696035,37.93746,14.6207699014827,0.840719916587011,NA,NA,17.8387898608811,-3.21801995939847
-550,1906,"Potato Lake",2205,-111.345278,34.462222,17.6921062131216,0.324130867912512,NA,NA,20.0492682311326,-2.35716201801102
-550,13683,"Purple Lake",3226,-111.57115,38.07438,11.1427885771294,0.368311367609323,NA,NA,12.5737202900019,-1.43093171287249
-550,2260,"San Agustin Plains",2069,-108.25,33.866667,20.4135412941595,0.144122518620264,NA,NA,19.9752107816903,0.4383305124692
-550,10191,"Stewart Bog",3115,-105.722,35.832,11.455001684783,0.591321932746825,NA,NA,14.2835486975491,-2.82854701276607
-550,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.911712289893,0.338079018048541,NA,NA,19.3559562990219,-0.444244009128898
-550,2785,"Twin Lakes",3290,-108.10256,37.46906,12.805341804157,0.386731925270457,NA,NA,12.8224446510285,-0.0171028468715075
-450,9814,"Alpine Pond",3200,-112.82446,37.63632,12.1543374862019,0.420750871393972,NA,NA,12.8912502062506,-0.736912720048615
-450,10000,"Bear Lake",2778,-112.147175,36.371125,12.707238983976,0.894126185693725,NA,NA,16.2237048759651,-3.5164658919891
-450,244,"Bechan Cave",1280,-110.866666666667,37.3666666666667,21.3233613995413,0.36293792476188,NA,NA,28.2204170358259,-6.89705563628458
-450,246,"Beef Pasture",3060,-108.160375,37.473105,13.9264359954548,5.4465079598914,NA,NA,14.5692096134051,-0.642773617950324
-450,339,"Cascade Fen [Engineer Mountain Bog]",2690,-107.808675,37.647645,13.6354718876834,1.28463176437497,NA,NA,14.7509228877298,-1.11545100004641
-450,13680,"Chihuahueños Bog",2925,-106.510525,36.047665,16.9886426728773,1.68941527917826,NA,NA,14.9605067041334,2.02813596874396
-450,486,"Columbine Ranch Fen",2694,-107.81571,37.60664,12.8521717925578,0.279873233200319,NA,NA,14.6372041138629,-1.78503232130509
-450,2957,"Como Lake",3523,-105.514165,37.569525,13.9873501212743,0.73450936018677,NA,NA,9.55612818064036,4.43122194063394
-450,504,"Crane Lake",2590,-112.148895,36.52986,15.4054522593522,0.406031328483998,NA,NA,16.989092583515,-1.58364032416281
-450,11617,"Cumbres Bog",3100,-106.45052,37.021745,12.8244668326009,1.74698058387537,NA,NA,13.566567650834,-0.742100818233055
-450,982,"Hay Lake",2780,-109.425,34,20.4835284221621,0.304192118295721,NA,NA,14.5992815863824,5.88424683577972
-450,2955,"Head Lake",2300,-105.740635,37.71109,12.2004826373829,0.871643215516106,NA,NA,18.0169064960871,-5.81642385870421
-450,23930,"Hermit Lake",3450,-105.63166,38.08806,10.0284255267043,0.758089264212833,NA,NA,9.66606600072523,0.362359525979056
-450,13486,"Hunters Lake",3516,-106.843695,37.611035,11.2958307598081,0.293269274069041,NA,NA,10.853368062921,0.442462696887153
-450,10061,"Lake Emma",3740,-107.61537,37.902105,23.1776863711554,13.5600305027249,NA,NA,8.68493573175105,14.4927506394043
-450,9830,"Lowder Creek Bog",3127,-112.792245,37.67214,13.008472937425,0.153316023173586,NA,NA,12.8462329737844,0.162239963640628
-450,1705,"Molas Lake",3200,-107.682735,37.74759,11.1157762066358,0.289599312524469,NA,NA,11.890517896094,-0.774741689458201
-450,1706,"Molas Pass Bog",3220,-107.6975,37.737778,12.7824526505551,0.179529088371694,NA,NA,11.9695661765016,0.812886474053512
-450,1710,"Montezuma Well",1081,-111.75225,34.6492,20.0743550222934,0.94343512058924,NA,NA,27.6196891854516,-7.54533416315823
-450,1905,"Posy Lake",2653,-111.696035,37.93746,14.3096097902401,0.88725748771965,NA,NA,17.8387898608811,-3.52918007064105
-450,1906,"Potato Lake",2205,-111.345278,34.462222,17.511010264878,0.484712623464787,NA,NA,20.0492682311326,-2.53825796625457
-450,13683,"Purple Lake",3226,-111.57115,38.07438,11.174584467121,0.363626353639344,NA,NA,12.5737202900019,-1.39913582288085
-450,2260,"San Agustin Plains",2069,-108.25,33.866667,20.3676266239702,0.141162655872392,NA,NA,19.9752107816903,0.392415842279892
-450,10191,"Stewart Bog",3115,-105.722,35.832,11.1186594329867,0.894705297153142,NA,NA,14.2835486975491,-3.16488926456247
-450,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.9169293890122,0.347326349998513,NA,NA,19.3559562990219,-0.439026910009641
-450,2785,"Twin Lakes",3290,-108.10256,37.46906,12.5096303631228,0.431290242060115,NA,NA,12.8224446510285,-0.312814287905708
-350,9814,"Alpine Pond",3200,-112.82446,37.63632,12.3605180689676,0.422400381565461,NA,NA,12.8912502062506,-0.530732137282957
-350,10000,"Bear Lake",2778,-112.147175,36.371125,12.6530266277249,0.86052154185316,NA,NA,16.2237048759651,-3.57067824824026
-350,244,"Bechan Cave",1280,-110.866666666667,37.3666666666667,21.2715039426192,0.375204476491735,NA,NA,28.2204170358259,-6.94891309320668
-350,246,"Beef Pasture",3060,-108.160375,37.473105,14.6478583734839,1.74685980567446,NA,NA,14.5692096134051,0.0786487600787584
-350,339,"Cascade Fen [Engineer Mountain Bog]",2690,-107.808675,37.647645,13.3698698789353,0.421810332963482,NA,NA,14.7509228877298,-1.38105300879451
-350,13680,"Chihuahueños Bog",2925,-106.510525,36.047665,16.4489654626187,1.76431960375886,NA,NA,14.9605067041334,1.48845875848535
-350,486,"Columbine Ranch Fen",2694,-107.81571,37.60664,12.7840606137043,0.282482697704982,NA,NA,14.6372041138629,-1.85314350015862
-350,2957,"Como Lake",3523,-105.514165,37.569525,13.8707916285177,0.750487774307167,NA,NA,9.55612818064036,4.31466344787732
-350,504,"Crane Lake",2590,-112.148895,36.52986,15.3756995691187,0.408412777064222,NA,NA,16.989092583515,-1.61339301439632
-350,11617,"Cumbres Bog",3100,-106.45052,37.021745,14.0006736562303,1.49038687417001,NA,NA,13.566567650834,0.434106005396373
-350,982,"Hay Lake",2780,-109.425,34,20.6012129033743,0.27846783280841,NA,NA,14.5992815863824,6.00193131699188
-350,2955,"Head Lake",2300,-105.740635,37.71109,12.2343029525649,0.793116303612739,NA,NA,18.0169064960871,-5.78260354352221
-350,23930,"Hermit Lake",3450,-105.63166,38.08806,9.86049542324584,1.20136450459999,NA,NA,9.66606600072523,0.194429422520614
-350,13486,"Hunters Lake",3516,-106.843695,37.611035,11.2360278364147,0.297704382468041,NA,NA,10.853368062921,0.382659773493774
-350,10061,"Lake Emma",3740,-107.61537,37.902105,23.1314849598613,14.1466628709476,NA,NA,8.68493573175105,14.4465492281102
-350,9830,"Lowder Creek Bog",3127,-112.792245,37.67214,13.0942356696805,0.152447858086985,NA,NA,12.8462329737844,0.248002695896126
-350,1705,"Molas Lake",3200,-107.682735,37.74759,10.9713397112591,0.290643174666021,NA,NA,11.890517896094,-0.919178184834861
-350,1706,"Molas Pass Bog",3220,-107.6975,37.737778,12.7777264648596,0.175386398386961,NA,NA,11.9695661765016,0.808160288358007
-350,1710,"Montezuma Well",1081,-111.75225,34.6492,20.1722648557748,1.09011390662676,NA,NA,27.6196891854516,-7.44742432967686
-350,1905,"Posy Lake",2653,-111.696035,37.93746,14.0018143699747,0.894731342598303,NA,NA,17.8387898608811,-3.83697549090648
-350,1906,"Potato Lake",2205,-111.345278,34.462222,17.663981135443,0.714430223984683,NA,NA,20.0492682311326,-2.38528709568962
-350,13683,"Purple Lake",3226,-111.57115,38.07438,11.0965393112888,0.369686105404734,NA,NA,12.5737202900019,-1.4771809787131
-350,2260,"San Agustin Plains",2069,-108.25,33.866667,20.3247562159719,0.139229080171952,NA,NA,19.9752107816903,0.349545434281673
